ID DEPARTAMENTO,DEPARTAMENTO,ID MUNICIPIO,AÑO,CONSUMO RESIDENCIAL,CONSUMO INDUSTRIAL,CONSUMO COMERCIAL,CONSUMO PUBLICO,CONSUMO TOTAL,ENERGÍA ACTIVA,ENERGÍA REACTIVA,POTENCIA MÁXIMA,TEMP MÁX (°C),TEMP MÍN (°C),PRECIPITACIONES (mm),VIENTO (m/s),NIVEL EMBALSES (%),POBLACIÓN,POBLACIÓN RURAL,POBLACIÓN URBANA,Hidráulica,Térmica - Gas,Térmica - Carbón,Térmica - Diésel,Solar,Eólica,Biomasa,GENERACIÓN TOTAL,LONGITUD,LATITUD,MUNICIPIO
54,Norte de Santander,54003,2024,30804,106885,52879,4010,194578,196424.54612671165,57164.846067783066,1917,37.50524865413671,20.295664020625306,3418.665256523508,8.626142977807099,65.62361118718528,1710158,311976.87737491826,1398181.1226250818,199619,18542,14243,7533,13477,9875,1000,264289,-73.221722,8.081616,ÁBREGO
63,Quindío,63001,2024,90065,100466,46434,1303,238268,251654.27669909692,36375.97778652464,6666,24.708063037556176,25.10984584598873,4343.251239740082,9.356097194111497,87.67789743393969,1788264,1056934.820177134,731329.1798228661,300261,144399,22134,20702,12178,7759,4656,512089,-75.680786,4.53598,ARMENIA
66,Risaralda,66001,2024,53698,92441,54820,10376,211335,235052.13184497977,41306.26302007974,3907,36.26856853955505,13.145197038579742,2724.1178182832696,3.34369177308528,98.60331846165239,1658994,192687.71247955077,1466306.2875204491,205427,29143,11043,47947,2595,4738,3773,304666,-75.719711,4.804985,PEREIRA
68,Santander,68001,2024,86287,22350,70146,49211,227994,219407.22822441606,31087.448012330635,7715,20.879223765687847,20.78919970742571,1983.4436386909313,1.4833944735505382,46.16096316055584,1613301,836873.519030093,776427.480969907,364314,76941,94067,25597,9738,1629,5886,578172,-73.132562,7.11647,BUCARAMANGA
70,Sucre,70001,2024,9601,113045,64132,15228,202006,194967.0836102295,24633.48586044184,1163,28.045541039759467,17.876317765094413,2734.9339865281027,0.45121927267381196,80.67690346779477,1356591,605256.8292026307,751334.1707973693,111997,112426,77607,34992,28369,2264,2745,370400,-75.395445,9.302322,SINCELEJO
73,Tolima,73001,2024,33584,89794,21148,34565,179091,203166.1564641423,57943.10515465941,1954,24.131263688833425,26.544675513208652,2257.472748083042,5.123264155446092,81.89514253525928,1153590,636737.429589323,516852.570410677,418356,59311,56051,19662,18423,16185,4217,592205,-75.19425,4.432248,IBAGUÉ
76,Valle del Cauca,76001,2024,50940,172722,66861,13475,303998,281441.5678637014,28331.20897556851,4530,23.05701770944717,11.973593550612957,694.4116216329701,11.26754854575308,37.75376025955869,530157,290728.64995427587,239428.35004572413,339598,87999,23132,31252,11614,10092,6387,510074,-76.52133,3.413686,SANTIAGO DE CALI
81,Arauca,81001,2024,35882,113305,33481,43984,226652,255041.20570492098,55705.03876076228,6826,41.04032892574884,13.568861631191195,3274.886435874473,14.472588092597945,67.56523908865067,1228358,486016.760375267,742341.239624733,121908,128732,51304,4534,14293,19545,9091,349407,-70.747408,7.072726,ARAUCA
85,Casanare,85001,2024,52256,96197,76238,22655,247346,238852.60213872849,64429.87308023076,5490,23.002563127750268,24.57826107197176,379.3009050709436,6.092254784321155,48.8680555062776,1053358,328373.1788453327,724984.8211546673,104006,143482,34984,31672,10818,15517,3287,343766,-72.396132,5.327102,YOPAL
86,Putumayo,86001,2024,72702,97462,70748,8935,249847,292704.86278528004,37158.93543710564,7426,30.590333080070927,16.90745268089448,1396.5783503386394,10.688132598314043,68.5795005641437,395284,167750.96374102804,227533.03625897196,389804,84275,70882,11901,14522,3046,8038,582468,-76.654238,1.151172,MOCOA
88,San Andrés,88001,2024,43399,95909,47540,9722,196570,204773.57725083476,50291.04658379364,7848,29.99931287964799,27.54533785911049,2339.3503517740282,6.527107010039015,70.0748549532507,870315,157113.9886165155,713201.0113834845,27078,139550,94581,18130,4328,4196,9696,297559,-81.707181,12.578108,SAN ANDRÉS
91,Amazonas,91001,2024,74222,55341,5227,39812,174602,172448.326219256,20245.330754127895,4081,25.421889629051925,22.31323498978907,3292.4244040483463,4.664504384677383,76.86667078840176,1528350,196495.88656629258,1331854.1134337075,192640,51210,30170,4666,6226,7969,6884,299765,-69.941721,-4.19895,LETICIA
94,Guainía,94001,2024,91404,161397,36012,26713,315526,371446.4526895793,65827.77489604821,5825,24.521674949761298,10.993063189461026,4214.921172308305,3.7930353753148536,65.20798476323301,1892185,865541.0390667721,1026643.9609332279,437943,101571,69982,24987,17033,4658,4750,660924,-67.918613,3.866764,INÍRIDA
95,Guaviare,95001,2024,59769,21758,72832,39575,193934,180299.16806523612,18600.555892662178,905,35.57324460264182,9.024922968485729,972.7581886977989,8.154437129756474,90.81075209191616,424916,113294.06105520214,311621.93894479785,17655,122059,51256,40690,27833,9608,2117,271218,-72.639254,2.565932,SAN JOSÉ DEL GUAVIARE
97,Vaupés,97001,2024,41730,14471,55298,26419,137918,129977.5323604887,23580.620049059995,4005,22.76688814933293,17.17425623966882,3028.693980442596,2.8724365212973386,42.27713410182709,1480885,769690.0241164505,711194.9758835495,13868,46802,39387,40943,24760,1065,9532,176357,-70.232641,1.253151,MITÚ
99,Vichada,99001,2024,58530,176949,5628,46170,287277,316770.2382905792,40346.263844947774,7917,29.874847974575633,8.529220781109727,3577.275398144829,14.728622494892642,51.81586198445793,331735,188294.8905146471,143440.1094853529,58540,90123,21377,41667,14860,12277,2387,241231,-67.487095,6.186636,PUERTO CARREÑO
17,CALDAS,17877,2022,74977,102875,52565,11927,242344,276918.1704271107,42870.135269403676,5120,36.223031586907744,10.926855657585929,1493.4314712497471,10.741305221161912,80.42609655811184,1381728,491457.39583535696,890270.604164643,319544,77022,14218,15267,17792,357,7252,451452,5.062664,-75.87061,VITERBO
91,AMAZONAS,91669,2020,99559,187136,4104,40437,331236,371530.4313208968,62060.639765762826,1307,31.585574334576997,10.922205036135137,488.46857471965757,13.728694628500547,67.75294163709134,367346,99559.55995582762,267786.4400441724,197898,108207,28792,43904,28165,19812,246,427024,-0.621184,-72.384213,PUERTO SANTANDER
47,MAGDALENA,47692,2020,21386,133904,48140,6747,210177,239292.90087006183,57197.61195464001,7604,18.399545074924195,27.681907699350184,242.11059546091587,5.349356825940517,61.796308250715086,1272127,743337.5633564844,528789.4366435156,470249,28526,32991,3545,17124,2450,6651,561536,9.241656,-74.351498,SAN SEBASTIÁN DE BUENAVISTA
15,BOYACÁ,15822,2020,91038,176332,7245,36831,311446,370684.38084398204,80930.09847534465,1029,39.13263462522558,26.453613617801828,1740.6128524591604,6.587045067751884,40.57178994217164,68761,25965.748513239494,42795.251486760506,197615,24802,71453,36910,22460,8087,3134,364461,5.560497,-72.985898,TOTA
47,MAGDALENA,47692,2022,38729,105810,38472,46146,229157,230023.48804768865,41756.387179566496,2541,18.823538168706744,8.578161568900395,820.6719947295701,8.889472561460861,93.4364504841334,1583131,271537.0098015431,1311593.990198457,85507,122781,68238,12023,12526,16208,5995,323278,9.241656,-74.351498,SAN SEBASTIÁN DE BUENAVISTA
68,SANTANDER,68209,2023,80872,73161,78189,28376,260598,301489.39608048525,77257.80573762258,5842,38.382710561277385,18.291919107723636,3375.525785914089,9.80000047104088,27.492430595879263,762376,427036.4160695517,335339.5839304483,250748,39638,96764,34513,3862,7160,3771,436456,6.357327,-73.240554,CONFINES
85,CASANARE,85250,2023,24955,18290,68217,46087,157549,164026.43839613206,48253.771743454905,2039,31.492407617237642,19.939930042005034,3770.9558857680167,10.841744511634147,96.8874333654154,825861,267019.17924193665,558841.8207580633,128683,46476,65826,10206,14982,559,6562,273294,5.879827,-71.890348,PAZ DE ARIPORO
52,NARIÑO,52022,2024,56164,170458,63462,36389,326473,330054.7276301406,67630.36147728667,4971,26.24555260629354,21.162763162282953,618.8357173829359,3.7635776763060713,22.380243959969857,1329270,553468.5629630331,775801.4370369669,335974,60304,83379,47670,24748,339,7856,560270,0.882381,-77.700564,ALDANA
86,PUTUMAYO,86571,2023,30117,151331,17247,38898,237593,220004.71379280693,37853.99374230405,7407,41.75334727403586,15.917785622744354,3428.372964791269,11.153480099861612,27.32066756325514,314976,124713.66319398127,190262.33680601872,9059,6732,22057,22023,18029,10083,6409,94392,0.962854,-76.407663,PUERTO GUZMÁN
66,RISARALDA,66682,2023,25410,140838,20768,14959,201975,200843.506181528,53867.383078896586,1011,21.270730491781045,26.0650005378112,251.71341252900774,9.518383691155677,94.43580332621192,841676,198750.0453975523,642925.9546024477,206935,123266,63817,7665,24647,5362,768,432460,4.876271,-75.623268,SANTA ROSA DE CABAL
25,CUNDINAMARCA,25572,2021,31622,78078,60170,22751,192621,192273.49700677034,57451.00664408956,2866,39.87307835317108,14.752959118245748,4866.573171542639,14.362871874760437,31.926840377046346,1396015,380749.4354615705,1015265.5645384295,283885,46551,17247,38437,22318,2469,7458,418365,5.465413,-74.653695,PUERTO SALGAR
54,NORTE DE SANTANDER,54405,2023,42968,50246,32286,17885,143385,131714.1274197025,27506.70164145234,2355,40.902520211911536,21.51435672206259,1866.8506925078152,13.23831613002799,94.50364985595394,486164,263245.35900526517,222918.64099473483,165394,21956,35887,40449,3861,1345,1370,270262,7.833186,-72.505612,LOS PATIOS
27,CHOCÓ,27361,2024,53689,76302,46600,29337,205928,206855.52378242463,31234.05344962636,3875,21.254013470793616,17.494182727455982,3108.250846315652,0.7331413868812249,78.58330189347522,1946041,1138854.1862272879,807186.8137727121,5175,129669,80975,12077,11232,4284,6221,249633,5.153946,-76.68518,ISTMINA
68,SANTANDER,68092,2023,64472,161334,10033,13323,249162,253577.50446088915,41175.07947419566,5175,30.44837128430465,16.846066014779538,610.9220366145536,1.913040972862769,25.363231306158013,567673,165942.27565039526,401730.72434960474,439973,5868,13963,37006,5419,9584,8672,520485,6.899525,-73.283669,BETULIA
25,CUNDINAMARCA,25839,2021,38294,25173,47386,35960,146813,161077.13392027403,27028.109138022493,4181,38.14916216126422,24.124908614785816,3422.1916332039973,4.645785720944414,66.22930651755294,318867,123746.99574100439,195120.0042589956,417556,132169,60373,33650,15659,4593,9429,673429,4.74762,-73.531489,UBALÁ
68,SANTANDER,68502,2024,46617,97914,29534,32885,206950,230627.3887641492,28839.34930402336,3627,18.88450787272828,21.643263427848616,4355.767300248838,6.484054360367446,25.03985484800409,1091929,235901.28241040028,856027.7175895998,329730,44969,86081,27711,5306,10356,3929,508082,6.344104,-72.816766,ONZAGA
70,SUCRE,70717,2023,11567,62771,53883,5992,134213,129676.02574725672,29051.57643911823,3585,34.430226590726136,21.993920143332154,2698.1936025847845,13.697033866297602,20.9870042523971,1524998,428042.5707148648,1096955.4292851351,488435,117070,86420,9285,9178,13049,9316,732753,9.39625,-75.063647,SAN PEDRO
15,BOYACÁ,15897,2020,11283,99698,58918,47182,217081,201516.52066963864,37526.55422263501,7637,37.95694609493938,26.685739271890757,4591.205771482899,10.484906822338878,45.13122650181177,347483,139173.0865248062,208309.9134751938,302614,97167,37353,33135,27351,2742,4945,505307,5.283443,-73.17098,ZETAQUIRA
27,CHOCÓ,27425,2023,37220,111502,59766,30069,238557,233674.9690825813,46806.3068098469,4594,29.034771254500516,16.72083251808145,4779.493034185145,1.5162754639588043,47.016327839415766,678144,341631.83889671613,336512.16110328387,263654,13924,73394,16339,23106,7296,8837,406550,5.994935,-76.783042,MEDIO ATRATO
50,META,50330,2021,11768,178137,12692,26271,228868,235073.01031645207,46980.74028638464,1673,21.65832684583941,12.667657241664928,2275.94630914773,11.149016890949868,84.72312060916336,1980008,627872.3299191619,1352135.6700808383,128250,10948,20460,30152,8649,8128,9895,216482,3.382732,-74.044328,MESETAS
25,CUNDINAMARCA,25483,2023,31216,25566,10761,22239,89782,102956.47273081135,19880.07011521116,6114,19.380337512382283,13.212418283985032,1791.107469471824,2.145557932955819,99.31953490821788,1895943,516760.16031796025,1379182.8396820398,230242,105150,82024,23086,26876,18943,6151,492472,4.399837,-74.824732,NARIÑO
20,CESAR,20238,2023,95320,171985,23965,41849,333119,312545.59475831233,56982.31081398644,5944,30.417859251855596,13.9881377071673,3571.3494593397722,10.26951324007235,62.50185857792211,1733832,919573.0730070117,814258.9269929883,26804,66041,23749,36578,22778,8282,2706,186938,10.149883,-73.962703,EL COPEY
68,SANTANDER,68001,2023,53403,198450,66186,15010,333049,350717.8934951146,82006.57952502798,537,41.10641410445718,23.214557831430888,4060.8314208377756,1.5571481706998114,69.76017231795511,1234419,312242.3766754418,922176.6233245581,269400,44903,36571,9170,24213,1881,5726,391864,7.11647,-73.132562,BUCARAMANGA
8,ATLÁNTICO,8832,2022,17476,79139,63194,40414,200223,206275.6487339695,52177.92901723184,1358,32.79802487347139,8.873192376075295,4983.872553272084,6.813975999368879,32.09219103080216,342999,108498.83985090596,234500.16014909404,490450,70560,5511,34073,6644,4152,1411,612801,10.873586,-74.978704,TUBARÁ
5,ANTIOQUIA,5664,2024,25862,69467,16309,34614,146252,134070.31724230916,25738.470670127746,1745,37.13392294837609,10.69212785922692,3466.756123539514,12.293786812739523,44.80814854072943,737618,259832.64810150504,477785.351898495,329697,23742,21488,16003,15247,9456,4834,420467,6.46012,-75.556743,SAN PEDRO DE LOS MILAGROS
85,CASANARE,85440,2020,58087,158099,67886,16409,300481,347348.39598288195,56860.92611235869,6273,31.870967195162905,21.629480691739406,1416.2498717644207,3.372712113511795,87.19780898561153,1024815,527430.0292528843,497384.9707471157,197558,89129,5099,34375,4181,5676,6013,342031,4.61035,-72.927797,VILLANUEVA
19,CAUCA,19137,2022,15810,93004,8828,28720,146362,137853.84818992298,14341.561590751793,6239,38.17952605806957,25.296324874821167,210.39249702302635,6.582305427637314,99.85885590267532,953847,326178.86982486956,627668.1301751304,205332,13027,37641,49809,9205,17738,619,333371,2.798059,-76.484319,CALDONO
15,BOYACÁ,15837,2020,79816,56564,38170,12612,187162,219940.40593737416,27889.2711458832,3243,33.46216958002251,14.013730805853674,3143.4736669379317,3.42714733134183,55.87141211195239,770259,108117.23830086492,662141.7616991351,350907,50412,81973,5424,4125,15918,4340,513099,5.689082,-73.230285,TUTA
5,ANTIOQUIA,5045,2021,14788,99066,55485,3705,173044,166420.39078055506,36618.55819115107,2027,24.016892506218813,21.264383903526696,4784.701127555687,6.4617295867306055,30.737669472003546,1461717,785498.7101444588,676218.2898555412,394613,103443,5249,12329,9943,3671,9131,538379,7.882968,-76.625279,APARTADÓ
73,TOLIMA,73483,2024,55428,25503,69365,33495,183791,212354.47019619064,22423.27305131456,5604,20.36723249285626,18.62392685111234,3969.637389059836,0.852074080290758,24.494167325887375,1895308,540501.1736510764,1354806.8263489236,140572,16258,40638,42840,25634,12389,5603,283934,3.624324,-75.093182,NATAGAIMA
15,BOYACÁ,15761,2024,37855,148512,7802,46464,240633,257409.75093074446,57329.49963667666,2501,29.57748081170427,25.506700648192187,3287.724740850043,2.2904911085696606,79.14218216018051,1558139,366578.9281444389,1191560.071855561,203110,46723,42277,29544,20296,18364,5306,365620,4.985726,-73.433393,SOMONDOCO
70,SUCRE,70717,2021,64439,152200,27258,21627,265524,287079.6217000706,30122.87089818811,2239,20.18816289007026,16.32050543838799,809.715538300157,2.6470957004562226,76.43452595846382,1710728,759102.8536292064,951625.1463707936,424935,78298,63190,18438,9041,10289,7382,611573,9.39625,-75.063647,SAN PEDRO
5,ANTIOQUIA,5761,2020,99424,156601,47884,49007,352916,402687.2185990794,104901.2301645464,6315,32.269074907958924,22.554837404955787,3289.4545060694063,7.507542209395302,63.78091084478095,1194291,685104.3676801069,509186.6323198931,353563,128845,88261,18123,15833,3738,6172,614535,6.500745,-75.747378,SOPETRÁN
47,MAGDALENA,47545,2020,21542,39781,73597,13623,148543,154979.14798975864,41815.930566853174,2658,25.612812671836522,10.337963264456713,4373.855882676651,9.696194781450016,35.36811102765824,39485,14270.530440930781,25214.46955906922,481695,3646,10428,1764,16215,8288,7040,529076,9.331922,-74.459034,PIJIÑO DEL CARMEN
25,CUNDINAMARCA,25281,2020,47444,162228,62601,21758,294031,314688.94014388486,92470.3885566398,1055,20.863715415974145,17.53450847147307,2824.03963756389,0.757312264811159,22.296576397575922,1578758,915066.6036550181,663691.3963449819,43540,23798,16085,4785,13274,8607,2181,112270,4.339093,-73.93902,FOSCA
13,BOLÍVAR,13188,2023,18887,43399,56921,8579,127786,125501.77511647415,18157.480276536397,4308,36.555753865586254,14.45568484129737,4780.639933006701,13.342106961829243,23.19580249234847,760881,207002.20542359562,553878.7945764044,405446,80271,84967,5045,14090,14143,3885,607847,9.274281,-74.645981,CICUCO
25,CUNDINAMARCA,25281,2021,46860,56648,71653,34844,210005,205055.52900300192,51270.133021858855,1299,25.125791323582977,13.57232607419878,4895.159157393677,9.735766933215052,39.851657065912924,1197839,584454.216654801,613384.783345199,456919,116356,46376,33722,25354,8218,4623,691568,4.339093,-73.93902,FOSCA
20,CESAR,20250,2024,57106,31828,8405,23930,121269,130781.4371006999,26555.54719882814,965,21.66276855296119,18.070688912364687,444.8690892845864,5.928096862263832,79.91837625195956,1948390,266407.2279896468,1681982.7720103532,137887,124188,43401,19038,27839,19870,3510,375733,9.668461,-73.742012,EL PASO
25,CUNDINAMARCA,25817,2024,79008,177581,70118,5249,331956,358798.07782304595,36095.06345044606,3230,41.203278208454236,13.452460786275967,1911.0364804255337,8.375759053803565,49.500287564640516,1186281,327718.52428644896,858562.475713551,394985,42465,9200,21896,13841,11686,267,494340,4.964641,-73.91207,TOCANCIPÁ
52,NARIÑO,52083,2022,15942,164379,30297,14803,225421,253403.04533673503,44432.59304747914,1785,30.997866932407362,13.471476366422138,3526.399797273234,10.070139382188785,69.59580891914075,888317,414405.424070909,473911.575929091,269379,131097,17518,8984,5706,1071,1725,435480,1.595681,-77.015619,BELÉN
13,BOLÍVAR,13873,2023,74780,161472,21152,4979,262383,273502.9037012544,39159.19494526043,2140,34.40522483531352,23.125102512775435,3841.907275976417,0.8362476796172753,98.68987053386805,45156,21056.499393636168,24099.500606363832,383520,74273,14107,19882,22324,840,9115,524061,10.444089,-75.275613,VILLANUEVA
5,ANTIOQUIA,5051,2022,8623,132684,12173,27903,181383,171315.22417466078,40012.298476026146,2450,22.577316734400085,16.198428014826174,996.6307180018163,3.7743295875324963,48.545253810649704,1979189,1126582.6127098743,852606.3872901257,32615,111746,20218,38743,10841,18937,4490,237590,8.849317,-76.426708,ARBOLETES
52,NARIÑO,52385,2023,47846,105255,27996,33902,214999,220774.68989498055,60320.3656348857,6143,19.819768191820067,14.246312666672676,1168.9861723440908,8.740363424784002,43.06749678297558,1008011,174590.7858156221,833420.2141843779,203494,89952,34634,19268,6009,9346,6045,368748,1.472892,-77.58091,LA LLANADA
50,META,50680,2020,89193,12032,21410,4145,126780,127502.81942443161,21159.931146925483,7206,29.87196286265843,16.75402573088788,3763.4616242042534,14.462339860699387,67.12238268894421,1640524,365265.8975290851,1275258.1024709148,220716,119570,78141,16533,27142,18806,2095,483003,3.71065,-73.242253,SAN CARLOS DE GUAROA
63,QUINDÍO,63190,2020,7857,125008,4709,4536,142110,162036.01841999622,25659.42793608676,2510,23.736982621634564,9.408311683584264,4496.241688776769,12.275274698901255,54.72797581509809,605134,103215.40006491698,501918.599935083,75560,41517,11012,21293,14119,3301,7816,174618,4.617759,-75.636533,CIRCASIA
5,ANTIOQUIA,5858,2020,7691,95570,8076,40034,151371,155269.34100214075,33582.80974468179,7299,38.837293061111716,21.30042527681499,4171.324216133977,14.793167319537519,51.950897252405916,1600748,258721.32900779272,1342026.6709922072,57982,35598,49085,11934,2772,568,7587,165526,6.773525,-74.798714,VEGACHÍ
25,CUNDINAMARCA,25295,2022,10359,178254,34616,32448,255677,260874.2081288051,51276.7256407532,1301,21.6676737243975,23.812481412112987,2959.959148417065,11.37561360646065,32.998636729419815,1948461,957444.3909697696,991016.6090302304,205964,105019,33988,9109,12179,17515,5998,389772,4.990947,-73.873464,GACHANCIPÁ
20,CESAR,20550,2021,81078,156569,8576,45855,292078,312358.39965806255,71721.18751354536,4307,26.92150678277051,13.307406168640194,4091.494109679434,13.318772356017222,69.96701651273708,1075691,474599.36755266075,601091.6324473392,7377,74954,31498,19258,26916,10427,3473,173903,8.689451,-73.666735,PELAYA
68,SANTANDER,68500,2021,46272,52209,2121,19304,119906,137844.94790371985,33378.574798440866,3935,29.641242794620254,8.64593144915331,4916.846655642894,1.920348013237848,78.6420782171086,1194789,291372.2544284803,903416.7455715197,239339,5864,79817,4322,1476,4480,1162,336460,6.26521,-73.299791,OIBA
15,BOYACÁ,15511,2022,62364,185141,23695,46250,317450,325963.13464921585,80548.06995434209,6152,40.41063804213791,27.070089221165656,2688.606043541882,13.649158703092167,95.12572496293396,1055677,583746.3612562717,471930.6387437283,406712,84669,45978,31775,6467,12589,6356,594546,5.140065,-73.396953,PACHAVITA
13,BOLÍVAR,13780,2023,34812,168316,34565,40759,278452,308462.22445143387,65204.82131420728,5482,37.811817083599365,12.293350096833228,3736.0970429464924,14.917305988589536,84.91049108078437,239151,93202.18199960905,145948.81800039095,297832,49052,91444,48379,23541,7786,910,518944,9.30403,-74.567479,TALAIGUA NUEVO
68,SANTANDER,68895,2023,7142,93303,7252,2242,109939,130552.0361784511,16852.74349881531,2257,24.675528772795673,16.27661325823628,1878.4588334882476,6.693157576989818,79.5602407859036,1155148,444491.282478774,710656.717521226,40834,12229,28526,9247,27540,18570,2833,139779,6.814387,-73.268034,ZAPATOCA
54,NORTE DE SANTANDER,54223,2021,54529,129704,59915,38913,283061,288873.3012539404,83814.70939388871,4570,37.021037681886796,10.25735430434106,3818.4771813367042,12.959935545581317,42.966792307175425,1301648,203331.47329726798,1098316.526702732,345235,96010,38861,7295,18666,12489,5045,523601,7.539633,-72.772816,CUCUTILLA
5,ANTIOQUIA,5051,2020,60267,87244,77876,36059,261446,258709.2290872144,60612.74210362355,6111,37.61825540030569,26.694222720792865,2875.559728748188,3.589951462054358,73.63184453324534,1371253,399769.1992231777,971483.8007768223,415009,74668,32751,2594,16794,7939,5738,555493,8.849317,-76.426708,ARBOLETES
15,BOYACÁ,15778,2020,29609,178299,9643,46412,263963,309414.09368989296,45310.12707920795,7221,31.334123126976507,23.135184382921445,4641.008002310313,5.415108114289275,73.46962548479513,542336,259871.8609841147,282464.1390158853,131846,149111,10026,41923,21568,15186,7081,376741,5.022989,-73.452317,SUTATENZA
66,RISARALDA,66170,2023,55770,144008,52108,30024,281910,307551.30983207806,61109.531402864806,2448,37.724619809963755,16.500281551515037,2052.6548367852556,6.050096750650667,37.836075263470704,1265717,357660.7876833952,908056.2123166048,300147,53333,70373,20051,21382,12709,8098,486093,4.833131,-75.675371,DOSQUEBRADAS
23,CÓRDOBA,23672,2022,5311,101719,22930,4607,134567,155957.4425141153,15900.935032570027,1029,20.261296817678243,9.260781324034392,602.7690873953339,7.156321957144639,23.99431561119698,1716661,557597.7222593867,1159063.2777406133,360164,45366,32598,27048,25913,8548,1147,500784,9.376434,-75.76112,SAN ANTERO
15,BOYACÁ,15763,2020,83309,166556,5765,39811,295441,318959.1643994998,49518.199685396685,2295,29.179991255233368,9.819378021673172,3016.6734139015257,2.895614316689406,99.49822033908538,1180340,644853.9347401795,535486.0652598205,5962,30550,77884,42134,27242,12074,3193,199039,5.764986,-73.246585,SOTAQUIRÁ
91,AMAZONAS,91798,2024,58887,171426,71996,26774,329083,387894.4068205733,61534.82395299652,5722,40.14880707701191,8.66601404591568,1339.7489282026718,1.0766640761223794,84.21286751326785,1987910,1183574.2616970905,804335.7383029095,398164,79575,67462,45160,3513,15941,4026,613841,-2.890126,-69.741745,TARAPACÁ
17,CALDAS,17867,2024,52407,136519,47637,26371,262934,293409.5688234282,72406.72633379804,2027,21.40375444814501,27.081937060187165,1949.5855484304182,2.38353304143913,23.629791220523842,1286291,684544.051091203,601746.948908797,94876,83031,81965,22909,26111,15936,6324,331152,5.317437,-74.911239,VICTORIA
85,CASANARE,85315,2021,13275,156053,8429,19502,197259,215019.5686858452,43156.1768197963,6995,27.404232060898163,14.133154979087912,3505.1573684732693,4.725991026429185,53.97094612409709,50506,7385.598704312946,43120.40129568706,346954,128029,55484,38980,24022,19391,4016,616876,6.096738,-72.250157,SÁCAMA
5,ANTIOQUIA,5101,2020,49265,146179,17125,30405,242974,242531.10515440875,50383.56227939937,1324,26.37126352588702,24.15096532727509,2808.2078579612325,9.725289167084258,83.63006469087406,929034,263884.21968623705,665149.780313763,412719,66874,52641,45062,15345,13038,9415,615094,5.850273,-76.021509,CIUDAD BOLÍVAR
66,RISARALDA,66383,2022,7128,98335,64689,39573,209725,246834.58966750716,31273.00041757279,6132,41.134756757304835,10.33597433552349,2564.692892591216,13.987558608567564,89.83383646220528,70424,24788.24307293108,45635.75692706892,273086,143878,10009,43744,13043,17168,9261,510189,5.002787,-76.0032,LA CELIA
52,NARIÑO,52385,2023,76017,141932,64988,44603,327540,370068.13547485287,88728.60455808687,5195,18.352571577047208,9.756547539601227,3854.1938043379114,8.37027938423033,21.07710578191707,945356,442324.13280251756,503031.86719748244,208147,22864,31307,47068,18291,4338,6555,338570,1.472892,-77.58091,LA LLANADA
23,CÓRDOBA,23815,2024,22181,162666,12208,13415,210470,191269.22449815393,30947.742031787126,4579,30.918881477601992,11.766029871981454,4235.543856654664,0.7944785892182551,25.277713287042623,695025,128721.33736772604,566303.662632274,78783,28506,56023,18698,28944,14072,1001,226027,9.186625,-75.553962,TUCHÍN
5,ANTIOQUIA,5679,2020,89802,176013,33469,12999,312283,343478.16155556217,91007.2313337317,2777,30.32011712535355,18.793062734443545,4602.718787285614,5.970847915061364,34.62552984264693,384347,218551.74491276641,165795.25508723359,119548,35516,29147,22940,27023,11761,3738,249673,5.875527,-75.567351,SANTA BÁRBARA
23,CÓRDOBA,23464,2022,26663,16279,27181,1190,71313,78187.80506784147,13539.517223735955,3142,27.87808406507823,26.93699837197018,2056.9077945316903,2.500624090031766,44.76487757900071,1723914,895773.7768082444,828140.2231917556,71581,141020,92288,1624,24772,18402,4512,354199,9.240707,-75.67796,MOMIL
23,CÓRDOBA,23466,2020,90491,166057,51365,24400,332313,340650.76100904256,83916.50385197351,7757,23.123026893992108,27.78033365022508,2893.898360411188,3.6952581610596726,21.65687133050846,975336,304503.9959181443,670832.0040818558,168237,5804,53651,17738,17055,4147,3815,270447,7.973777,-75.416818,MONTELÍBANO
47,MAGDALENA,47660,2024,65120,20897,49034,48525,183576,196729.3453316243,49402.15708337195,7517,40.06090510871515,20.236919819767756,916.5760789916133,6.138881595929435,92.42276254465847,1725119,258363.05580515994,1466755.94419484,14224,65723,59649,44544,3470,1992,607,190209,10.032536,-74.213946,SABANAS DE SAN ÁNGEL
19,CAUCA,19533,2022,29206,120523,4401,36607,190737,200712.6243836893,50058.157533576144,5411,34.30575434646674,10.881516587651028,2589.563626089767,5.656606549460561,28.621486266017826,1339351,405695.07528902026,933655.9247109797,24512,133898,66165,29859,14050,7537,3221,279242,1.11754,-76.327588,PIAMONTE
5,ANTIOQUIA,5313,2021,18044,83848,20321,45948,168161,175933.50870519638,29406.022742201058,1762,32.81401816832933,24.894356853389137,3451.391260783087,3.9715811065860573,43.24659229065929,1402299,181176.5819292571,1221122.4180707429,262213,149396,32021,43792,2406,19073,2039,510940,6.142892,-75.184446,GRANADA
23,CÓRDOBA,23464,2020,6706,49565,54620,34203,145094,136681.92835373766,29586.521162574754,7595,29.826291372589296,10.671029889627047,1543.8916471244568,1.3554103897614138,86.1705825709778,894947,389437.70349803154,505509.29650196846,252018,103053,14256,40476,20649,14100,4620,449172,9.240707,-75.67796,MOMIL
